epoch,train_loss,train_final_role_loss,train_direct_role_loss,train_species_loss,train_consistency_loss,train_ti_verifier_loss,train_metallic_verifier_loss,train_verifier_loss,train_contrast_loss,train_mean_gate,train_mean_expert_js_divergence,val_loss,val_final_role_loss,val_direct_role_loss,val_species_loss,val_consistency_loss,val_ti_verifier_loss,val_metallic_verifier_loss,val_verifier_loss,val_contrast_loss,val_mean_gate,val_mean_expert_js_divergence,accuracy,macro_precision,macro_recall,macro_f1,learning_rate
1,3.2749392804313957,1.1132930332813222,1.1202408407202824,2.514637234266563,0.08692102061109322,0.5039604599194686,0.5880512648621895,1.0920117261565345,0.6956944658519877,0.8036411821372236,0.020328067978409126,2.3305361709119374,0.8719233300455634,0.8999821140758717,2.0557647397585006,0.0742171056498991,0.23246918530479027,0.16415724316118663,0.3966264280946084,0.0,0.9143079277650218,0.017297481964195418,0.6503115264797508,0.6291897105805205,0.6544414043269364,0.6339636005427703,0.0001
2,2.5062456066187266,0.8325757760366443,0.8439141441923403,1.9773463141976177,0.06113807837100882,0.3923838755487396,0.42655575191178713,0.8189396268468319,0.584345305721905,0.954146857080474,0.014203730726656212,2.0215138393770498,0.7594562107900221,0.7687870644706061,1.7778013588112092,0.047792882725271484,0.20463830552925574,0.14772346736486083,0.3523617712229583,0.0,0.9279167958509142,0.011288835545354436,0.6970404984423676,0.6770046655603972,0.6908382320276747,0.6811061169350702,0.0001
3,2.12549774201999,0.703737086046664,0.7140303215680956,1.6998537574672714,0.04879738161716259,0.3321270669912496,0.34798923877362054,0.6801163048037066,0.48388304987713265,0.8572214779579496,0.011548664240325591,1.9048151539122204,0.7244669401385703,0.7428192318042862,1.6546622722691093,0.04608273643106686,0.19513782471232696,0.130270170367024,0.3254079951721931,0.0,0.6364055408246095,0.011159650719911096,0.7102803738317757,0.6912562836414178,0.7165440920191103,0.6991198998961895,0.0001
4,1.825356586130248,0.6020179062086831,0.612804371280531,1.5049412577889385,0.043311274974958305,0.2888396085902231,0.25960773969688755,0.5484473469162964,0.3911215782482999,0.7078488154836453,0.01040373505909745,1.8332096884183795,0.6951915186327937,0.6929209054073441,1.5857031876424392,0.04720056620992233,0.19390523153998399,0.1405273395535359,0.3344325722192307,0.0,0.6096361697008804,0.011632528670657434,0.7305295950155763,0.7108204915568436,0.7247766123121304,0.7155976917496132,0.0001
5,1.5543627577367154,0.49204527443836366,0.5070222786080415,1.3500129652991228,0.039986549385580675,0.24790318652480026,0.19971201961322296,0.4476152052616957,0.3274917093347311,0.6223344203593489,0.009603728179787958,1.9425472819545186,0.7605981951190676,0.7523878475773,1.6117715523621747,0.04124963537694138,0.2054474943105677,0.16223529417566793,0.367682789507499,0.0,0.553874295586401,0.0100438621618004,0.7087227414330218,0.6908655766082376,0.7156953387552777,0.6957209798972147,0.0001
6,1.3718213884247727,0.43134937906721216,0.4480563042408227,1.2268533259905179,0.03719135406952819,0.21785108413627896,0.14945820119120073,0.3673092855380858,0.27657490148840386,0.5488129945149519,0.009073255624385091,1.904286384953888,0.754177118294707,0.7587927863976666,1.5436696326621224,0.048506370469974205,0.2065031290390874,0.16094812240184653,0.3674512506053548,0.0,0.531605674833171,0.011895029214722777,0.7250778816199377,0.70897835255296,0.7293537927062942,0.7142281678510196,0.0001
7,1.221633190437564,0.37928770272808976,0.3985111214654235,1.1190693457841354,0.03535319406916043,0.18675754076931386,0.12625147153840102,0.31300901269736736,0.2314321930149801,0.5039331805819041,0.008637796372609466,1.9415503840580164,0.7735119006158406,0.7643632450579112,1.5806409202260763,0.05084685887270999,0.21267025824491156,0.15041480842409105,0.36308506989526645,0.0,0.3535359163045901,0.012460543049068079,0.7266355140186916,0.7156653396415592,0.727448404975069,0.715323406001248,0.0001
8,1.050006022830874,0.31341151161079656,0.33041997692230424,1.0136826003163757,0.03417496519834128,0.152025747826147,0.09803231416341351,0.2500580624183379,0.18701685410821922,0.48907454540642986,0.008352783798400668,2.022024284642062,0.813828378358734,0.796704889829285,1.5772642457967978,0.046354913422576735,0.2503702951264437,0.1811338543334854,0.43150415282255483,0.0,0.4713799487169673,0.011348578489969516,0.7281931464174455,0.7042095009218494,0.723793256091519,0.7114451770323403,5e-05
9,0.9035241723640556,0.2596371324445113,0.2811752022552602,0.9162750581110349,0.030933403933876676,0.12147133618048266,0.07645313539513159,0.1979244710448514,0.13400134403412298,0.444445910199974,0.0075837961949923585,1.9485709344115212,0.7778866628991481,0.768387175469755,1.5535925236817831,0.04485675943232028,0.2345793574665473,0.1600317234097983,0.39461108013360857,0.0,0.40016781458600115,0.011083373636629437,0.7414330218068536,0.72726674786032,0.728629369357312,0.7267551541219784,5e-05
10,0.7960007316893009,0.21964760971857264,0.23625179699774737,0.8574871767329162,0.029576089239878166,0.09799407470382024,0.05382046121972887,0.15181453601013312,0.09681706952016736,0.4046349397049305,0.007208864978365152,1.9926386362295656,0.7994266320890355,0.7902849389013843,1.5590971596887178,0.049286817481909585,0.24692252658400393,0.17540445278552463,0.42232698205034497,0.0,0.4241770760120962,0.012173063795721749,0.7398753894080997,0.7210327341162249,0.7343887375113533,0.7236101828135793,5e-05
