epoch,train_loss,train_final_role_loss,train_direct_role_loss,train_species_loss,train_consistency_loss,train_ti_verifier_loss,train_metallic_verifier_loss,train_verifier_loss,train_contrast_loss,train_mean_gate,train_mean_expert_js_divergence,val_loss,val_final_role_loss,val_direct_role_loss,val_species_loss,val_consistency_loss,val_ti_verifier_loss,val_metallic_verifier_loss,val_verifier_loss,val_contrast_loss,val_mean_gate,val_mean_expert_js_divergence,accuracy,macro_precision,macro_recall,macro_f1,learning_rate
1,2.6912857215489705,1.1035446122356198,1.098105543932845,2.473206134035251,0.07577764579732232,0.7113835118277284,0.689420798444404,1.400804307392391,0.6903389287342903,0.776559084468871,0.017668448720914814,2.20784464357798,0.9338168146268601,0.937055045663382,2.067362596684156,0.06082788367416257,0.4043711318033878,0.2500230983781666,0.6543942294388174,0.0,0.9020868639615466,0.013683495556798217,0.6191588785046729,0.6124554594886348,0.6358546134751873,0.604630827126791,0.0001
2,2.0840634581147173,0.838749700875675,0.8399821551448846,1.9400577239993435,0.05791517605136713,0.7090425299850212,0.689163361744,1.3982058917290212,0.5949783990285556,0.9087525661250445,0.013417233305615232,1.80989067576756,0.7533323144615625,0.7593969019402597,1.7256085048212069,0.039048950295210626,0.4093649160824832,0.24266994185165452,0.6520348586768747,0.0,0.8157424106265525,0.009257592809107028,0.6985981308411215,0.6798703224806643,0.6962845992966993,0.6854189431874214,0.0001
3,1.760731889305249,0.7035402077153473,0.7059945231255139,1.6524387694229077,0.046748946062286835,0.7116088115755013,0.6856122947523127,1.397221103688051,0.49798766578469694,0.7935372971265763,0.011084327126723765,1.7090080519702946,0.7130845868698904,0.7292887693810686,1.618145237830569,0.04528655823192492,0.413399846382973,0.2428179114035728,0.6562177555583347,0.0,0.721446421609559,0.010904017478660648,0.7204049844236761,0.6987446944857816,0.7114562771305353,0.7035471388457588,0.0001
4,1.5053844041941131,0.594302581602886,0.5987468035683858,1.4296865827824081,0.04257623577323901,0.7190381844678475,0.6897836599728342,1.4088218467704723,0.4229420787949947,0.7219920171685036,0.010201594428106128,1.7649628549721381,0.7642763477526722,0.7803556344405141,1.6024318198177303,0.043817049234734146,0.426192836969441,0.24730015989404602,0.6734929931498019,0.0,0.6345428595452851,0.010476773831389594,0.7024922118380063,0.6782131311216582,0.7045066677851115,0.68555942278402,0.0001
5,1.3248814140624436,0.5083095942881859,0.5167051556925909,1.2941116814724531,0.04062572222111149,0.7349728167486999,0.6905476361728119,1.4255204529915055,0.36277119880593717,0.6182601525146102,0.00970619647937161,1.6261545081747655,0.68066220593601,0.6950398104213108,1.5348203037386743,0.0432220517637388,0.4280528868098868,0.24537430151229336,0.6734271912931282,0.0,0.5675827253934843,0.010518327884425641,0.7305295950155763,0.7091497732548604,0.7279995548212358,0.7167157675559233,0.0001
6,1.1140634978183503,0.41186933991613456,0.42037329472185203,1.124912546147358,0.0390776491489132,0.7448412241641357,0.6877353964206296,1.4325766193048803,0.3073679638173162,0.6004171206227932,0.009344899144960908,1.695018940254164,0.7340503860021306,0.7513508133799116,1.5365056349109638,0.04878029942141144,0.4419696579841067,0.2436887482616389,0.6856584084739566,0.0,0.5604402966664254,0.011620464123989245,0.735202492211838,0.713713375364621,0.7338020892927439,0.7208066739424422,0.0001
7,1.0337064844752855,0.38299527362856445,0.39348337521710625,1.04349471494428,0.03652051019638082,0.7446396494747668,0.6745490774054832,1.4191887247904378,0.2694096272197911,0.49841097026252584,0.008804271294715855,1.6890027593600787,0.7290563046746537,0.744855877255725,1.5389090815437174,0.04277943854577074,0.43997356453417247,0.24084593796655768,0.6808195010152561,0.0,0.4376548585717039,0.01034153453397091,0.7313084112149533,0.710723777889537,0.7325759325112763,0.7190895043074386,0.0001
8,0.926651074419964,0.3348770081656948,0.34493751286700397,0.9585519655501556,0.031384589926415775,0.7401088744456927,0.666502452280633,1.4066113327357856,0.23125244477897197,0.43532656267398434,0.007691500679334296,1.7342573840670126,0.751603364944458,0.7781879762158587,1.5677432798522284,0.042353710983633254,0.437181319774497,0.2382864469308348,0.6754677659625947,0.0,0.3881092754265546,0.010242169335626295,0.7344236760124611,0.7207567835181594,0.7215319669455552,0.7183640243720977,0.0001
9,0.8117927790808009,0.2848326300458807,0.29847811863658774,0.8587497067399482,0.03093681680818189,0.7416319593229743,0.6716310191506448,1.413262978553612,0.1987207787056094,0.3939314182540212,0.0075873901694305185,1.7794196542549727,0.7873190906931679,0.8030693057077325,1.5731921207124941,0.047371748904479996,0.43379892478479404,0.2390405931205393,0.6728395193908073,0.0,0.37900579663150086,0.011570315203305594,0.735981308411215,0.7123822071580967,0.7251825584803727,0.7170120211811901,0.0001
10,0.7232405476733315,0.24869101335689978,0.26518590246605167,0.7813033285786534,0.030162945120709293,0.7483861174605033,0.6663179251096168,1.414704039600387,0.1458510173648887,0.31491473214800636,0.007451090527131498,1.849833247446197,0.8109407391503592,0.8202499696213137,1.6583884189433398,0.04635824676243316,0.4378066053643033,0.2417287499733803,0.6795353560804207,0.0,0.31390352510499947,0.011392447452699581,0.7336448598130841,0.713955705898981,0.7231465486393145,0.7160231777767375,5e-05
