epoch,train_loss,train_final_role_loss,train_direct_role_loss,train_species_loss,train_consistency_loss,train_ti_verifier_loss,train_metallic_verifier_loss,train_verifier_loss,train_contrast_loss,train_mean_gate,train_mean_expert_js_divergence,val_loss,val_final_role_loss,val_direct_role_loss,val_species_loss,val_consistency_loss,val_ti_verifier_loss,val_metallic_verifier_loss,val_verifier_loss,val_contrast_loss,val_mean_gate,val_mean_expert_js_divergence,accuracy,macro_precision,macro_recall,macro_f1,learning_rate
1,3.3582052859338494,1.1473413610034413,1.1743263492066676,2.5534898236461423,0.12448576044724344,0.5271330877871067,0.5890667450156033,1.1161998329176996,0.6998892100120107,0.862550880130636,0.029010175425518505,2.4087876419412013,0.8896262868542537,0.9768975898855572,2.112998184756698,0.11735490238369439,0.2455691749990172,0.16783556035745925,0.41340473739900324,0.0,0.9512112907531477,0.027375701054019673,0.6425233644859814,0.6196505771992438,0.6396370734318759,0.6238978624717249,0.0001
2,2.5713795838870372,0.8491696293592813,0.8963121884502314,2.022091333227377,0.10283285381534599,0.40682528144090174,0.42972395354292875,0.8365492352981773,0.5852833867589887,0.9861397080684624,0.02422231356394217,2.064125852050068,0.7729200531389112,0.8157226549130734,1.8002020079770191,0.07868172044973136,0.21044272407193051,0.14816920983828488,0.3586119346529524,0.0,0.9809115314595053,0.01899400385109317,0.6993769470404985,0.6765722650808859,0.692029262728044,0.6829439474825183,0.0001
3,2.1826632150046237,0.72169232738436,0.7576586116062197,1.735141659538891,0.0813526721160957,0.3446569096892597,0.3495995970772549,0.6942565082963772,0.4872188998726546,0.9919365641355234,0.01964432106744782,1.9640138216107805,0.7530413482605112,0.7863906935739369,1.6800805181729088,0.0756335123630699,0.2015968842019916,0.1319455124693125,0.33354239657846196,0.0,0.9765669627120933,0.018619985577522848,0.7133956386292835,0.6928324981748468,0.7195900968617253,0.7011091579556377,0.0001
4,1.8774009510047323,0.6198127868591069,0.6482365517793456,1.5385444902809768,0.07196230245849426,0.29996903231806493,0.2596226336877881,0.559591664636601,0.39264720178124407,0.9923835002202113,0.017514781394279092,1.9119807797428976,0.7570213528808404,0.713857534982705,1.6082007602739186,0.06910233048727951,0.19677615383889444,0.1341927197306327,0.3309688746372116,0.0,0.9855584355065384,0.01717559974570568,0.7266355140186916,0.7059710417230425,0.7192651619184597,0.7101209592536554,0.0001
5,1.597876516010033,0.5061679069597116,0.5358531979221842,1.3803516551164787,0.060954139546507295,0.2572102878512082,0.20116250421567525,0.45837279149818455,0.322876679188747,0.9939464852926295,0.014759119183354928,2.018746477421199,0.8240478340524751,0.7754755455571172,1.6393196363686773,0.056201630199438316,0.19926953662732308,0.15183001784520728,0.35109955361374073,0.0,0.9825763311063018,0.013744545259493729,0.7071651090342679,0.6883263141240776,0.7086565001283384,0.6918477526436504,0.0001
6,1.407294039117512,0.44205847006079296,0.4678383563473168,1.2565988999568183,0.055756626613506874,0.22546654621680057,0.14990437851655986,0.37537092547391887,0.2671540191231773,0.994092718989152,0.013515506784014643,1.9873342851983424,0.8194281655679982,0.7986061212801117,1.5622372968917324,0.06701289803207477,0.2119000673270857,0.14896923937251635,0.36086930779049703,0.0,0.9909133884672806,0.016081335332286666,0.7242990654205608,0.7078749963056766,0.7338676995945009,0.7142718340728487,0.0001
7,1.254425365359686,0.39231165248142597,0.41313387361314347,1.1464790526381916,0.04794292118993407,0.1908819145043211,0.12660707163213097,0.31748898582577684,0.22051930922788024,0.9937625793657974,0.011580055478910943,2.08227002880655,0.8870136817203504,0.8061657283350686,1.6159407004389064,0.058667855215406864,0.21182394438536367,0.14793162674547355,0.3597555692739947,0.0,0.9872271817792613,0.014233961320154144,0.7040498442367601,0.6915021933404287,0.7111081404251536,0.6926840809635793,0.0001
8,1.082404150936432,0.32559815737609593,0.34297339770942303,1.042544733196112,0.04520153773692636,0.1598903806678572,0.09466378261890945,0.254554162055349,0.17993044723128387,0.9920943237764887,0.010834775976299517,2.0626629735821878,0.8954812058035829,0.7784422535762608,1.5512640439089955,0.053880792122763636,0.22029246517233667,0.1628097492586415,0.3831022137085504,0.0,0.9856115730937768,0.01306530687352608,0.7095015576323987,0.6862193738690148,0.7089687080484991,0.6926349031749852,0.0001
9,1.0016063645149593,0.29836816684529,0.31360614506755574,0.9824850534436848,0.04040543479425278,0.13849930446098124,0.08701153622861947,0.22551084087961293,0.16798165805909374,0.9920255857873055,0.00970031420650272,2.0907798485592517,0.8950447239608408,0.8254411686618008,1.5831851405889446,0.05048825057960374,0.22824650467010765,0.15722040075379368,0.3854669047507959,0.0,0.9866308257030179,0.012373657252706248,0.7281931464174455,0.7120808654344581,0.7140629612210654,0.712376963202241,0.0001
10,0.9060990723302113,0.2646990791050665,0.27490770236855083,0.9201485629130521,0.03900189231034394,0.11952163696894008,0.07060038096692238,0.1901220179928007,0.1363758507941335,0.9796357845434145,0.009347681526178165,2.1619548069725156,0.9268040562808699,0.8549761285663022,1.6095400220508516,0.05545078779678107,0.250460485739175,0.1717227733116655,0.4221832613022621,0.0,0.9711879404534433,0.013335073450130033,0.7250778816199377,0.7059211832997936,0.730973394835235,0.7136117289737535,5e-05
11,0.7699170296493342,0.2170489062310625,0.2306377472838106,0.8115385262743376,0.03446921269020175,0.09708911089992628,0.055783012452248114,0.15287212321478194,0.09556438999998589,0.915249435453882,0.00825865675469499,2.158356700916528,0.9175794747109726,0.8632569817646271,1.6060107398627332,0.05755553062355314,0.2529931813014259,0.1794109134195007,0.4324040962760322,0.0,0.8565581854653321,0.013624290329012136,0.7336448598130841,0.7169827522746451,0.7311861415882106,0.7199284309282195,5e-05
12,0.6801966096386576,0.18004085396826916,0.1954848046041619,0.7469464108020423,0.03253269454408384,0.09150375839684648,0.04079493164675072,0.1322986900673939,0.08408735291419916,0.8125077452578714,0.007758280761910062,2.132362035576057,0.9236825802987239,0.8228770790627441,1.5904989977863346,0.05245898229960712,0.2396951792471552,0.16523438508729696,0.40492956246600437,0.0,0.786744943561723,0.012479548989062153,0.7414330218068536,0.721873443165349,0.7323722231699681,0.7263046194856019,5e-05
13,0.6554138844114406,0.17284510259539504,0.1831397294418221,0.7246098031215351,0.03168111544860487,0.07980558090193163,0.04772716267728444,0.1275327430244031,0.07544463778689983,0.7778818343266547,0.007450901951242406,2.149799545234609,0.9415522143476849,0.828441434745848,1.5637147682849493,0.05433484777297558,0.2530783089443554,0.17461387912896564,0.4276921851720046,0.0,0.757686740086295,0.012855460325159886,0.7461059190031153,0.7289270201658717,0.732230049032498,0.730441955692004,5e-05
14,0.6015089133045374,0.15642046432200343,0.16872154094492542,0.6765653706500843,0.031192755415683185,0.07738192320964271,0.03203638532402012,0.10941830810582531,0.06796949786060477,0.7664986966126889,0.007416671642313274,2.259718510220727,0.9925627663870839,0.886153502163486,1.6255360099014091,0.054168452035833,0.2595415794975313,0.19532343488755255,0.45486501569647886,0.0,0.7125384984537959,0.01277021114571395,0.7328660436137072,0.7167046334096374,0.7265254705401304,0.7197820117831458,5e-05
15,0.5646790070454559,0.14020764561502191,0.15287172596109852,0.6586857849850468,0.02665615600303023,0.06448510430476381,0.0318182289864001,0.09630333403251332,0.060932565257658645,0.714115406559195,0.0063306016529268705,2.3219919735768872,1.0135437422823683,0.9155122349938128,1.657070120547048,0.05201072457632357,0.27588788565462946,0.2157801850539316,0.4916680698613767,0.0,0.7041281546927362,0.012313221229817501,0.735981308411215,0.7138583632401166,0.7291102607578845,0.7197165770433,5e-05
