image_id,split_group_id,true_label,gate,direct_true_probability,mapped_true_probability,fused_true_probability,hard_oracle_gate,soft_oracle_gate,routing_regret_nll
VTM-000010,DG-de799a8fec64,target_mineral,0.452227085828781,0.952274739742279,0.963813304901123,0.958595275878906,0,0.484949499368668,0.005428649485111
VTM-000021,DG-02d77b36654c,target_mineral,0.469539314508438,0.210775792598724,0.351988792419434,0.285683751106262,0,0.071490094065666,0.208713889122009
VTM-000025,DG-834694a900f8,target_mineral,0.575331032276154,0.92924028635025,0.90416806936264,0.918592870235443,1,0.534136891365051,0.011524349451065
VTM-000028,DG-1d76694ca56a,target_mineral,0.44340392947197,0.956624627113342,0.890820026397705,0.919998049736023,1,0.588154971599579,0.03903952986002
VTM-000068,DG-eb8aface81ea,target_mineral,0.499068677425385,0.975622355937958,0.955947816371918,0.965766787528992,1,0.525443315505981,0.010153196752071
VTM-000084,DG-f28e29d399dc,target_mineral,0.566116571426392,0.993857324123383,0.987204313278198,0.990970730781555,1,0.50839501619339,0.00290866009891
VTM-000086,DG-65665907131c,target_mineral,0.551078021526337,0.999965071678162,0.999898791313171,0.999935269355774,1,0.500082850456238,0.000029803806683
VTM-000094,DG-0d3035211918,target_mineral,0.496542394161224,0.9910888671875,0.993166327476501,0.992134809494019,0,0.497382581233978,0.001039155758917
VTM-000099,DG-0cb77f3a3394,target_mineral,0.38880717754364,0.021284760907292,0.011949476785958,0.015579102560878,1,0.947175979614258,0.312060832977295
VTM-000100,DG-134c1cda5ae8,target_mineral,0.504433035850525,0.134857803583145,0.210304960608482,0.172246918082237,0,0.097819671034813,0.199629664421082
VTM-000106,DG-97b93373f548,target_mineral,0.786737203598022,0.999920964241028,0.999305367469788,0.999789714813232,1,0.500769793987274,0.000131268432597
VTM-000121,DG-947c4a2d49b1,target_mineral,0.397290289402008,0.016635116189718,0.014676719903946,0.015454770997167,1,0.651642262935638,0.07359790802002
VTM-000125,DG-92cd703d8751,target_mineral,0.456115186214447,0.935036182403564,0.885484337806702,0.908085703849792,1,0.567645728588104,0.029246464371681
VTM-000128,DG-73af3e0fd0e5,target_mineral,0.561096787452698,0.894810438156128,0.72956383228302,0.822283148765564,1,0.735133290290833,0.084527105093002
VTM-000140,DG-93845f92f943,target_mineral,0.46373063325882,0.828031122684479,0.792151033878326,0.808789730072021,1,0.555148065090179,0.023511782288551
VTM-000144,DG-7b8d80377985,target_mineral,0.522088825702667,0.964694738388062,0.912769317626953,0.939878940582275,1,0.56872296333313,0.02606063708663
VTM-000148,DG-6b6127386ae0,target_mineral,0.507112920284271,0.947358787059784,0.920592248439789,0.934165894985199,1,0.535764694213867,0.014023844152689
VTM-000151,DG-f6ec95d06e37,target_mineral,0.412051141262054,0.122116692364216,0.290009021759033,0.220828801393509,0,0.013064906001091,0.272524237632751
VTM-000155,DG-41c3f25eedcf,target_mineral,0.465694904327393,0.557476878166199,0.29508513212204,0.417279630899429,1,0.960104763507843,0.289664447307587
VTM-000158,DG-ac0a79840c69,target_mineral,0.535215020179749,0.943696618080139,0.920530498027802,0.932929337024689,1,0.53102833032608,0.011475276201963
VTM-000168,DG-9549f16ca6f8,target_mineral,0.380747556686401,0.000072998991527,0.000459652714198,0.000312435266096,0,0.000101016106782,0.386074066162109
VTM-000174,DG-3c8051956848,target_mineral,0.565033912658691,0.995928823947906,0.997703850269318,0.996700882911682,0,0.497774183750153,0.001005781115964
VTM-000178,DG-7a19944a6977,target_mineral,0.427569299936295,0.039125319570303,0.085479848086834,0.065660074353218,0,0.019693933427334,0.263789653778076
VTM-000181,DG-bcfe127ab507,target_mineral,0.526327669620514,0.981331050395966,0.794187426567078,0.892686247825623,1,0.74229896068573,0.094674691557884
VTM-000186,DG-8de210fffeaa,target_mineral,0.549529492855072,0.01557819917798,0.012875666841865,0.014360787346959,1,0.721650958061218,0.081370830535889
VTM-000191,DG-2100b8d4655a,target_mineral,0.421458452939987,0.854467332363129,0.87516313791275,0.866440653800964,0,0.470120579004288,0.010016694664955
VTM-000195,DG-92c6b940c46e,target_mineral,0.566133499145508,0.990658402442932,0.987945735454559,0.989481449127197,1,0.503427445888519,0.001188757829368
VTM-000198,DG-7401df8c67d6,target_mineral,0.444342643022537,0.5571129322052,0.75470644235611,0.666907250881195,0,0.179785087704659,0.123677879571915
VTM-000227,DG-4630e0da03c1,target_mineral,0.582452118396759,0.999797880649567,0.998979866504669,0.999456286430359,1,0.50102311372757,0.000341721635778
VTM-000235,DG-7b45371666b6,target_mineral,0.357656180858612,0.043352991342545,0.031497731804848,0.035737838596106,1,0.831640839576721,0.19316577911377
VTM-000245,DG-1fb802e22fc8,target_mineral,0.425415903329849,0.000062989616708,0.000198779322091,0.000141012220411,0,0.003184957895428,0.343348503112793
VTM-000250,DG-cff71e195439,target_mineral,0.445451349020004,0.99700939655304,0.998850882053375,0.998030543327332,0,0.49769338965416,0.000821619993076
VTM-000253,DG-d78ae7856456,target_mineral,0.52289867401123,0.985511183738708,0.965176522731781,0.975809514522552,1,0.526038289070129,0.009893076494336
VTM-000255,DG-87ae78ae448b,target_mineral,0.590423464775085,0.999187290668488,0.998438119888306,0.998880505561829,1,0.500937521457672,0.000307081791107
VTM-000257,DG-5049063dc2ef,target_mineral,0.519123733043671,0.896695137023926,0.915863156318665,0.905912578105927,0,0.473585784435272,0.010924153029919
VTM-000264,DG-da94223b5a67,target_mineral,0.506298005580902,0.984148800373077,0.93611466884613,0.960434257984161,1,0.562224626541138,0.024391571059823
VTM-000269,DG-22f5c2a57f9b,target_mineral,0.551825225353241,0.000190661594388,0.001520989113487,0.000786880787928,0,0.000030950839573,0.659039497375488
VTM-000271,DG-2ad0853858a5,target_mineral,0.380152523517609,0.280552327632904,0.372113764286041,0.337306439876556,0,0.195887789130211,0.098207712173462
VTM-000274,DG-4ef8af2130d1,target_mineral,0.557150900363922,0.753078281879425,0.673311829566956,0.717753767967224,1,0.636406898498535,0.048042595386505
VTM-000275,DG-01acb20ce6af,target_mineral,0.588430464267731,0.993842482566833,0.988610029220581,0.991688966751099,1,0.506598114967346,0.002169209066778
VTM-000277,DG-8596bd375713,target_mineral,0.502366840839386,0.965936958789825,0.930823564529419,0.948463380336761,1,0.546154260635376,0.018255390226841
VTM-000279,DG-393984939add,target_mineral,0.393790751695633,0.002122351666912,0.004910548217595,0.003812582232058,0,0.014857158064842,0.253078937530518
VTM-000286,DG-a9e66e544943,target_mineral,0.590102195739746,0.581515610218048,0.863231897354126,0.696990489959717,0,0.121828474104404,0.213911607861519
VTM-000295,DG-022950aec806,target_mineral,0.550073683261871,0.989383518695831,0.994839310646057,0.991838216781616,0,0.493126481771469,0.003021221142262
VTM-000296,DG-7eeee3bf6195,target_mineral,0.547661125659943,0.998410701751709,0.999330282211304,0.998826622962952,0,0.498849183320999,0.000504123861901
VTM-000303,DG-c7d6902b0f52,target_mineral,0.49181342124939,0.722759366035461,0.53826904296875,0.629003882408142,1,0.813602268695831,0.138938933610916
VTM-000317,DG-23c65e850884,target_mineral,0.513400375843048,0.52017217874527,0.403347223997116,0.463325202465057,1,0.781052529811859,0.115730702877045
VTM-000318,DG-1963609157d8,target_mineral,0.410598337650299,0.04661912471056,0.045312952250242,0.04584926366806,1,0.535462915897369,0.016651630401611
VTM-000319,DG-03fad6b454d3,target_mineral,0.479002445936203,0.478001326322556,0.310288518667221,0.390623360872269,1,0.896650910377502,0.201869666576385
VTM-000324,DG-5b572bca6c6d,target_mineral,0.530658304691315,0.006612730678171,0.017923349514604,0.011921275407076,0,0.006789671257138,0.407779693603516
VTM-000332,DG-45e0e504e360,target_mineral,0.518238723278046,0.99149078130722,0.985430836677551,0.988571345806122,1,0.507662832736969,0.002948834560812
VTM-000333,DG-054b4ded8482,target_mineral,0.450409024953842,0.664894580841064,0.720283269882202,0.695335626602173,0,0.401293069124222,0.035249918699265
VTM-000338,DG-4d18b403f26f,target_mineral,0.550869703292847,0.072530671954155,0.215752840042114,0.136856079101562,0,0.00427528610453,0.455203652381897
VTM-000344,DG-2f8cebc5b197,target_mineral,0.382746785879135,0.024946497753263,0.004713598173112,0.012457675300539,1,0.999759256839752,0.694396495819092
VTM-000348,DG-a2483299fee4,target_mineral,0.503010928630829,0.769419252872467,0.83638334274292,0.802699685096741,0,0.39717373251915,0.041106402873993
VTM-000351,DG-a48fa79cf69f,target_mineral,0.360878378152847,0.039186518639326,0.021780177950859,0.028061751276255,1,0.949629366397858,0.333925247192383
VTM-000352,DG-1782d4b3d09c,target_mineral,0.392387509346008,0.000205644653761,0.000355734518962,0.000296841142699,0,0.060643889009953,0.18098783493042
VTM-000356,DG-a2c1700d01c0,target_mineral,0.531884074211121,0.979387521743774,0.962920427322388,0.971679031848907,1,0.521183133125305,0.00790186226368
VTM-000358,DG-4505009c7166,target_mineral,0.564665794372559,0.986613094806671,0.980191171169281,0.983817458152771,1,0.508162200450897,0.002837590873241
VTM-000359,DG-30c34c3d847b,target_mineral,0.418648779392242,0.009621933102608,0.01307853218168,0.011631431058049,0,0.17731674015522,0.117260932922363
VTM-000360,DG-1c1339c0ecd6,target_mineral,0.405961483716965,0.00639285473153,0.006102656945586,0.006220465991646,1,0.557811319828033,0.027336120605469
VTM-000364,DG-304b3e2f5877,target_mineral,0.564079642295837,0.996940612792969,0.990335881710052,0.994061470031738,1,0.508308053016663,0.002892156364396
VTM-000370,DG-0e59f5d8e9e4,target_mineral,0.470588237047195,0.01293383538723,0.009919943287969,0.011338245123625,1,0.790260910987854,0.131665229797363
VTM-000375,DG-7135d402d270,target_mineral,0.655671358108521,0.999749004840851,0.99965888261795,0.999717950820923,1,0.500112652778625,0.00003106231452
VTM-000376,DG-00ab810c1dea,target_mineral,0.495537996292114,0.665463328361511,0.38254514336586,0.522741854190826,1,0.940932154655457,0.241395771503448
VTM-000389,DG-4471c0222b39,target_mineral,0.534917235374451,0.999981045722961,0.999969482421875,0.999975681304932,1,0.50001448392868,0.000005364534445
VTM-000393,DG-3f40939f066b,target_mineral,0.597837209701538,0.620905935764313,0.466603755950928,0.558851361274719,1,0.806666791439056,0.105296075344086
