image_id,split_group_id,true_label,gate,direct_true_probability,mapped_true_probability,fused_true_probability,hard_oracle_gate,soft_oracle_gate,routing_regret_nll
VTM-000010,DG-de799a8fec64,target_mineral,0.432349801063538,0.160635247826576,0.301474988460541,0.240582957863808,0,0.041179861873388,0.225622177124023
VTM-000021,DG-02d77b36654c,target_mineral,0.460702121257782,0.011510682292283,0.05115470290184,0.032890617847443,0,0.000576536462177,0.441667079925537
VTM-000025,DG-834694a900f8,target_mineral,0.541469871997833,0.926316440105438,0.768814563751221,0.854097068309784,1,0.717446446418762,0.081171058118343
VTM-000028,DG-1d76694ca56a,target_mineral,0.505091786384583,0.958433985710144,0.91425609588623,0.93656998872757,1,0.558715283870697,0.023076429963112
VTM-000068,DG-eb8aface81ea,target_mineral,0.492436945438385,0.932104229927063,0.878165245056152,0.904726803302765,1,0.573965609073639,0.02981162071228
VTM-000084,DG-f28e29d399dc,target_mineral,0.700623095035553,0.999875903129578,0.999425947666168,0.999741196632385,1,0.50056266784668,0.000134732297738
VTM-000086,DG-65665907131c,target_mineral,0.695544123649597,0.999868392944336,0.999735951423645,0.999828100204468,1,0.500165581703186,0.000040298851673
VTM-000094,DG-0d3035211918,target_mineral,0.414504021406174,0.69694972038269,0.873596787452698,0.800375819206238,0,0.244248121976852,0.087537541985512
VTM-000099,DG-0cb77f3a3394,target_mineral,0.511243343353271,0.865895450115204,0.870393514633179,0.868093907833099,0,0.493523836135864,0.002645522356033
VTM-000100,DG-134c1cda5ae8,target_mineral,0.447512537240982,0.988969206809998,0.989739418029785,0.989394783973694,0,0.499026894569397,0.000348268076777
VTM-000106,DG-97b93373f548,target_mineral,0.781883537769318,0.999257743358612,0.986095786094666,0.996386885643005,1,0.516568005084991,0.002877125050873
VTM-000121,DG-947c4a2d49b1,target_mineral,0.49263733625412,0.997077465057373,0.985335350036621,0.991119980812073,1,0.51480370759964,0.005992867518216
VTM-000125,DG-92cd703d8751,target_mineral,0.496260851621628,0.436910480260849,0.243507698178291,0.339485913515091,1,0.948966860771179,0.252295911312103
VTM-000128,DG-73af3e0fd0e5,target_mineral,0.561971426010132,0.997492074966431,0.990883052349091,0.99459707736969,1,0.508308827877045,0.002906496170908
VTM-000140,DG-93845f92f943,target_mineral,0.50921618938446,0.668778359889984,0.814370810985565,0.740232825279236,0,0.271937340497971,0.095451042056084
VTM-000144,DG-7b8d80377985,target_mineral,0.504106402397156,0.817082345485687,0.302127420902252,0.561719477176666,1,0.993135213851929,0.374737322330475
VTM-000148,DG-6b6127386ae0,target_mineral,0.454910606145859,0.045554488897324,0.076773449778557,0.062571614980698,0,0.068513631820679,0.204547166824341
VTM-000151,DG-f6ec95d06e37,target_mineral,0.508464932441711,0.413352370262146,0.348235875368118,0.381345331668854,1,0.702054798603058,0.080595076084137
VTM-000155,DG-41c3f25eedcf,target_mineral,0.493010997772217,0.571751058101654,0.483867794275284,0.52719521522522,1,0.697297096252441,0.081132769584656
VTM-000158,DG-ac0a79840c69,target_mineral,0.47947084903717,0.622223079204559,0.785855352878571,0.707398414611816,0,0.237330630421638,0.105178713798523
VTM-000168,DG-9549f16ca6f8,target_mineral,0.440242320299149,0.000047000674385,0.000047220197303,0.000047123554396,0,0.494175642728806,0.002049446105957
VTM-000174,DG-3c8051956848,target_mineral,0.397658675909042,0.996169030666351,0.998722553253174,0.99770712852478,0,0.496799945831299,0.001017240690999
VTM-000178,DG-7a19944a6977,target_mineral,0.507915496826172,0.009726982563734,0.009507164359093,0.009618813171983,1,0.528541624546051,0.01118278503418
VTM-000181,DG-bcfe127ab507,target_mineral,0.530272245407104,0.99739682674408,0.989650547504425,0.993758201599121,1,0.509744763374329,0.003654792439193
VTM-000186,DG-8de210fffeaa,target_mineral,0.568930804729462,0.000282919267192,0.001070957980119,0.000622618477792,0,0.001284967642277,0.542374610900879
VTM-000191,DG-2100b8d4655a,target_mineral,0.469672590494156,0.813748300075531,0.891130208969116,0.854786038398743,0,0.388363271951675,0.041639365255833
VTM-000195,DG-92c6b940c46e,target_mineral,0.566049873828888,0.985859572887421,0.9392249584198,0.96562248468399,1,0.560279011726379,0.02074096724391
VTM-000198,DG-7401df8c67d6,target_mineral,0.453056633472443,0.055360905826092,0.09183556586504,0.075310476124287,0,0.073738627135754,0.198380470275879
VTM-000227,DG-4630e0da03c1,target_mineral,0.53214293718338,0.997525990009308,0.992927253246307,0.995374441146851,1,0.50577574968338,0.002159214578569
VTM-000235,DG-7b45371666b6,target_mineral,0.43481183052063,0.641109883785248,0.425316572189331,0.519146084785461,1,0.886132955551147,0.211015552282333
VTM-000245,DG-1fb802e22fc8,target_mineral,0.489964812994003,0.019318228587508,0.049713667482138,0.034820970147848,0,0.008782669901848,0.356060266494751
VTM-000250,DG-cff71e195439,target_mineral,0.484650492668152,0.985421121120453,0.995138227939606,0.990428805351257,0,0.487736761569977,0.004743664525449
VTM-000253,DG-d78ae7856456,target_mineral,0.520740807056427,0.995510578155518,0.981149435043335,0.988627910614014,1,0.518155753612518,0.006937716156244
VTM-000255,DG-87ae78ae448b,target_mineral,0.523296475410461,0.987880706787109,0.971994161605835,0.980307519435883,1,0.520254075527191,0.007695631124079
VTM-000257,DG-5049063dc2ef,target_mineral,0.465558856725693,0.961173713207245,0.957180380821228,0.959039509296417,1,0.505203902721405,0.002222884446383
VTM-000264,DG-da94223b5a67,target_mineral,0.465958088636398,0.97197151184082,0.925158858299255,0.946971535682678,1,0.561389982700348,0.02605746127665
VTM-000269,DG-22f5c2a57f9b,target_mineral,0.521317481994629,0.002532136626542,0.00747857009992,0.00489990785718,0,0.004430108703673,0.422824859619141
VTM-000271,DG-2ad0853858a5,target_mineral,0.435773193836212,0.918653607368469,0.895792007446289,0.905754446983337,1,0.531459510326385,0.014140881597996
VTM-000274,DG-4ef8af2130d1,target_mineral,0.583513677120209,0.99397885799408,0.990453600883484,0.992510676383972,1,0.504441022872925,0.001478167250752
VTM-000275,DG-01acb20ce6af,target_mineral,0.573496997356415,0.977437138557434,0.948310136795044,0.965014338493347,1,0.53774356842041,0.012791020795703
VTM-000277,DG-8596bd375713,target_mineral,0.44089737534523,0.810444116592407,0.796720802783966,0.80277144908905,1,0.521334648132324,0.009512335062027
VTM-000279,DG-393984939add,target_mineral,0.430827409029007,0.004885505419225,0.003201325424016,0.003926916513592,1,0.89221203327179,0.218418121337891
VTM-000286,DG-a9e66e544943,target_mineral,0.532164931297302,0.946916997432709,0.975383341312408,0.960234522819519,0,0.463043600320816,0.015653014183044
VTM-000295,DG-022950aec806,target_mineral,0.552150964736938,0.182472556829453,0.365906119346619,0.26462310552597,0,0.029919033870101,0.32407021522522
VTM-000296,DG-7eeee3bf6195,target_mineral,0.491427361965179,0.999740779399872,0.999963104724884,0.999853849411011,0,0.49972203373909,0.000109265311039
VTM-000303,DG-c7d6902b0f52,target_mineral,0.440375447273254,0.459413826465607,0.419879645109177,0.437289535999298,1,0.610619366168976,0.049355864524841
VTM-000317,DG-23c65e850884,target_mineral,0.575381457805634,0.998114466667175,0.994378447532654,0.996528029441833,1,0.504687488079071,0.001590698608197
VTM-000318,DG-1963609157d8,target_mineral,0.416867256164551,0.137901291251183,0.090848177671432,0.110463082790375,1,0.889607846736908,0.221856832504272
VTM-000319,DG-03fad6b454d3,target_mineral,0.559339225292206,0.812282025814056,0.605454385280609,0.721141219139099,1,0.812957286834717,0.119012624025345
VTM-000324,DG-5b572bca6c6d,target_mineral,0.527582347393036,0.026467058807611,0.019709931686521,0.023274872452021,1,0.813648223876953,0.12852668762207
VTM-000332,DG-45e0e504e360,target_mineral,0.548493087291718,0.96288400888443,0.90621155500412,0.937296032905579,1,0.575249254703522,0.026933789253235
VTM-000333,DG-054b4ded8482,target_mineral,0.442248106002808,0.337905913591385,0.468601554632187,0.410801649093628,0,0.16315658390522,0.13164234161377
VTM-000338,DG-4d18b403f26f,target_mineral,0.498441278934479,0.471424996852875,0.640315651893616,0.556133568286896,0,0.177846506237984,0.140952795743942
VTM-000344,DG-2f8cebc5b197,target_mineral,0.418666243553162,0.000538585649338,0.000074725568993,0.000268928124569,1,0.999948620796204,0.694502353668213
VTM-000348,DG-a2483299fee4,target_mineral,0.471849739551544,0.095817662775517,0.100952327251434,0.098529532551765,0,0.435116082429886,0.024292230606079
VTM-000351,DG-a48fa79cf69f,target_mineral,0.339760839939117,0.015030013397336,0.011766826733947,0.012875529006124,1,0.772735774517059,0.154720306396484
VTM-000352,DG-1782d4b3d09c,target_mineral,0.45097017288208,0.005009757820517,0.006242747884244,0.005686705932021,0,0.249709293246269,0.093289375305176
VTM-000356,DG-a2c1700d01c0,target_mineral,0.415814310312271,0.950858771800995,0.943324863910675,0.94645756483078,1,0.509942233562469,0.004639409482479
VTM-000358,DG-4505009c7166,target_mineral,0.55608332157135,0.992093861103058,0.978232622146606,0.98594057559967,1,0.517580568790436,0.006221636198461
VTM-000359,DG-30c34c3d847b,target_mineral,0.387406170368195,0.000133303503389,0.000187702607946,0.000166628058651,0,0.153014093637466,0.119094848632812
VTM-000360,DG-1c1339c0ecd6,target_mineral,0.396151095628738,0.01507031172514,0.008849930949509,0.011314142495394,1,0.934721350669861,0.286673069000244
VTM-000364,DG-304b3e2f5877,target_mineral,0.517997741699219,0.978844463825226,0.908918738365173,0.94514012336731,1,0.59160041809082,0.035039562731981
VTM-000370,DG-0e59f5d8e9e4,target_mineral,0.648873269557953,0.001054915017448,0.00148751726374,0.001206813147292,0,0.15209773182869,0.209125518798828
VTM-000375,DG-7135d402d270,target_mineral,0.621192693710327,0.997334897518158,0.996504366397858,0.997020304203033,1,0.501041352748871,0.000315483892336
VTM-000376,DG-00ab810c1dea,target_mineral,0.460682034492493,0.855290412902832,0.841966807842255,0.84810471534729,1,0.519615530967712,0.008436962962151
VTM-000389,DG-4471c0222b39,target_mineral,0.59480082988739,0.999743402004242,0.999339640140533,0.999579787254333,1,0.500504910945892,0.000163670134498
VTM-000393,DG-3f40939f066b,target_mineral,0.592115819454193,0.723064303398132,0.574942529201508,0.662647783756256,1,0.758805334568024,0.087254583835602
VTM-000399,DG-26b764c57ddc,target_mineral,0.515115201473236,0.209453463554382,0.206268846988678,0.207909286022186,1,0.519142210483551,0.007399797439575
VTM-000402,DG-46dec4b46ad4,target_mineral,0.599541485309601,0.997333765029907,0.996300935745239,0.996920108795166,1,0.501295149326324,0.000414848094806
VTM-000405,DG-b0bfb8edf35a,target_mineral,0.430882036685944,0.105654872953892,0.044500753283501,0.070850968360901,1,0.986918151378632,0.399599313735962
VTM-000412,DG-843b1c898c47,target_mineral,0.43124133348465,0.624325454235077,0.352227479219437,0.469567388296127,1,0.945934236049652,0.284859985113144
VTM-000415,DG-4892c85208f5,target_mineral,0.56851190328598,0.999769389629364,0.999876916408539,0.999815762042999,0,0.499865561723709,0.000061163751525
VTM-000416,DG-01b17c267ab6,target_mineral,0.475755900144577,0.006296898238361,0.002949603833258,0.004542098846287,1,0.977945387363434,0.326668262481689
VTM-000422,DG-b99d9ad9680f,target_mineral,0.615764796733856,0.996371626853943,0.997636795043945,0.996857762336731,0,0.498413771390915,0.000781183131039
VTM-000426,DG-9bbc69442c87,target_mineral,0.456687182188034,0.996227145195007,0.996337175369263,0.996286869049072,0,0.499861985445023,0.000050492584705
VTM-000436,DG-229c5d1f2165,target_mineral,0.585591793060303,0.999282419681549,0.998948037624359,0.999143838882446,1,0.500418365001678,0.000138689938467
VTM-000440,DG-26e215fcf397,target_mineral,0.532817602157593,0.959623575210571,0.901825785636902,0.932621479034424,1,0.577031433582306,0.028541680425406
VTM-000446,DG-0182b1ffd727,target_mineral,0.553562700748444,0.998728334903717,0.998799741268158,0.998760223388672,0,0.499910622835159,0.000039566191845
VTM-000447,DG-74f509f8f214,target_mineral,0.611855626106262,0.997051596641541,0.994668006896973,0.996126413345337,1,0.502991855144501,0.000928350025788
VTM-000454,DG-b3b80973fad4,target_mineral,0.547225058078766,0.960393726825714,0.956054627895355,0.958429098129272,1,0.505660116672516,0.002047743648291
VTM-000480,DG-0374a0215e25,target_mineral,0.55241334438324,0.960780799388885,0.885851740837097,0.927243590354919,1,0.600124359130859,0.035529986023903
VTM-000486,DG-3404a4c37c78,target_mineral,0.606481373310089,0.980512976646423,0.960769355297089,0.972743511199951,1,0.525404989719391,0.007955437526107
VTM-000495,DG-cd33cc03272a,target_mineral,0.673962831497192,0.999941110610962,0.999895572662354,0.999926269054413,1,0.50005692243576,0.000014842542441
VTM-000515,DG-dedfb348a740,target_mineral,0.635749161243439,0.999971508979797,0.999890029430389,0.999941825866699,1,0.500101864337921,0.000029684399124
VTM-000516,DG-066bdb998722,target_mineral,0.686895847320557,0.999855518341064,0.99966824054718,0.999796867370605,1,0.500234127044678,0.000058661171352
VTM-000519,DG-7a74423f6148,target_mineral,0.519410848617554,0.111411921679974,0.071524493396282,0.092242456972599,1,0.901674628257751,0.188813924789429
VTM-000520,DG-0cd6b458a201,target_mineral,0.445751011371613,0.616337478160858,0.545481979846954,0.577065944671631,1,0.6480832695961,0.065838098526001
VTM-000536,DG-b6c39ebba6ea,target_mineral,0.410536617040634,0.102060556411743,0.131970852613449,0.119691580533981,0,0.216687798500061,0.097662925720215
VTM-000546,DG-c7420c1b2740,target_mineral,0.455327451229095,0.000207121294807,0.000071803595347,0.000133417459438,1,0.99501758813858,0.439821243286133
VTM-000563,DG-4296abd6bef5,target_mineral,0.574941158294678,0.994322061538696,0.981379926204681,0.988820910453796,1,0.516371011734009,0.005547925829887
VTM-000569,DG-766b882a7bd3,target_mineral,0.434906899929047,0.997604429721832,0.993499100208282,0.995284557342529,1,0.505154371261597,0.002328150905669
VTM-000578,DG-095650be25fb,target_mineral,0.483527362346649,0.972911596298218,0.799692332744598,0.883448600769043,1,0.727173805236816,0.096460103988647
VTM-000585,DG-f70fa0342c91,target_mineral,0.629680097103119,0.996314704418182,0.992837071418762,0.995026886463165,1,0.504370629787445,0.001293417531997
VTM-000596,DG-92087835a076,target_mineral,0.649011254310608,0.99854302406311,0.992972373962402,0.996587812900543,1,0.50699257850647,0.00195998349227
VTM-000604,DG-e888896d9b37,target_mineral,0.481408804655075,0.904857873916626,0.879487276077271,0.891700863838196,1,0.535488665103912,0.014647170901299
VTM-000609,DG-a39935564f74,target_mineral,0.451787799596786,0.887486815452576,0.791661083698273,0.834953904151917,1,0.639063477516174,0.061017155647278
