image_id,split_group_id,true_label,gate,direct_true_probability,mapped_true_probability,fused_true_probability,hard_oracle_gate,soft_oracle_gate,routing_regret_nll
VTM-000010,DG-de799a8fec64,target_mineral,0.490317344665527,0.002124180784449,0.006016944069415,0.004108254797757,0,0.005453847814351,0.38158130645752
VTM-000021,DG-02d77b36654c,target_mineral,0.500422656536102,0.02009766176343,0.044628132134676,0.032352529466152,0,0.018185017630458,0.321672439575195
VTM-000025,DG-834694a900f8,target_mineral,0.481195777654648,0.999660611152649,0.997583508491516,0.99858295917511,1,0.502599954605103,0.001078599249013
VTM-000028,DG-1d76694ca56a,target_mineral,0.424729138612747,0.383204430341721,0.084527350962162,0.211384207010269,1,0.999478161334991,0.59489119052887
VTM-000068,DG-eb8aface81ea,target_mineral,0.458899974822998,0.996317863464355,0.998034060001373,0.997246503829956,0,0.497848689556122,0.000789419049397
VTM-000084,DG-f28e29d399dc,target_mineral,0.545829236507416,0.999852061271667,0.999834597110748,0.999844074249268,1,0.500021815299988,0.000007988230209
VTM-000086,DG-65665907131c,target_mineral,0.591974198818207,0.999999761581421,0.99999988079071,0.999999821186066,0,0.49999988079071,0.000000059604645
VTM-000094,DG-0d3035211918,target_mineral,0.433998435735703,0.996986567974091,0.999955654144287,0.998667061328888,0,0.496282994747162,0.001289481064305
VTM-000099,DG-0cb77f3a3394,target_mineral,0.451678961515427,0.11941347271204,0.442215532064438,0.296412616968155,0,0.001433749916032,0.400044918060303
VTM-000100,DG-134c1cda5ae8,target_mineral,0.462758213281631,0.22582271695137,0.023837083950639,0.117307595908642,1,0.999986886978149,0.654950737953186
VTM-000106,DG-97b93373f548,target_mineral,0.57191389799118,0.996649086475372,0.9825319647789,0.990605771541595,1,0.517824769020081,0.006082092411816
VTM-000121,DG-947c4a2d49b1,target_mineral,0.395312607288361,0.784579753875732,0.305702358484268,0.495008617639542,1,0.991099298000336,0.460573077201843
VTM-000125,DG-92cd703d8751,target_mineral,0.476335853338242,0.996224761009216,0.995855748653412,0.996031522750854,1,0.50046306848526,0.000193989370018
VTM-000128,DG-73af3e0fd0e5,target_mineral,0.458328753709793,0.201333492994308,0.229518994688988,0.216600775718689,0,0.341837644577026,0.057929873466492
VTM-000140,DG-93845f92f943,target_mineral,0.467637717723846,0.959689974784851,0.996241629123688,0.979148745536804,0,0.453411102294922,0.017306260764599
VTM-000144,DG-7b8d80377985,target_mineral,0.446069121360779,0.543594837188721,0.299783557653427,0.40854024887085,1,0.951464951038361,0.285613775253296
VTM-000148,DG-6b6127386ae0,target_mineral,0.469739407300949,0.933071553707123,0.983447313308716,0.959783792495728,0,0.434648305177689,0.024356020614505
VTM-000151,DG-f6ec95d06e37,target_mineral,0.469535142183304,0.015564539469779,0.066537648439407,0.042603984475136,0,0.000699905853253,0.445820093154907
VTM-000155,DG-41c3f25eedcf,target_mineral,0.45824322104454,0.004737988114357,0.006790394894779,0.005849893204868,0,0.14191398024559,0.149085521697998
VTM-000158,DG-ac0a79840c69,target_mineral,0.446334451436996,0.045121103525162,0.209146767854691,0.135936453938484,0,0.000467132515041,0.430848717689514
VTM-000168,DG-9549f16ca6f8,target_mineral,0.483224779367447,0.000165971548995,0.001785108586773,0.00100270146504,0,0.000006947717793,0.576781272888184
VTM-000174,DG-3c8051956848,target_mineral,0.43904510140419,0.968924820423126,0.984620749950409,0.977729558944702,0,0.479923903942108,0.007023434154689
VTM-000178,DG-7a19944a6977,target_mineral,0.431168407201767,0.005873980466276,0.036187656223774,0.023117354139686,0,0.000112670735689,0.448134422302246
VTM-000181,DG-bcfe127ab507,target_mineral,0.502085626125336,0.999942660331726,0.999812960624695,0.99987804889679,1,0.500162124633789,0.000064617226599
VTM-000186,DG-8de210fffeaa,target_mineral,0.522533178329468,0.000425224658102,0.000511681719217,0.00046650506556,0,0.283853977918625,0.092433929443359
VTM-000191,DG-2100b8d4655a,target_mineral,0.424091845750809,0.684176325798035,0.988909721374512,0.85967481136322,0,0.136822372674942,0.14004884660244
VTM-000195,DG-92c6b940c46e,target_mineral,0.505086243152618,0.425136089324951,0.315618246793747,0.370934188365936,1,0.815985083580017,0.136384665966034
VTM-000198,DG-7401df8c67d6,target_mineral,0.450731456279755,0.405201941728592,0.323909938335419,0.360550820827484,1,0.753914535045624,0.116752564907074
VTM-000227,DG-4630e0da03c1,target_mineral,0.463272154331207,0.64672064781189,0.24496690928936,0.431088209152222,1,0.992262840270996,0.405601739883423
VTM-000235,DG-7b45371666b6,target_mineral,0.507686793804169,0.999412775039673,0.999128997325897,0.999273061752319,1,0.500354945659637,0.000139805139042
VTM-000245,DG-1fb802e22fc8,target_mineral,0.414352178573608,0.653398811817169,0.733643770217896,0.700394093990326,0,0.359121412038803,0.046380430459976
VTM-000250,DG-cff71e195439,target_mineral,0.509741961956024,0.997273743152618,0.996802985668182,0.997042953968048,1,0.500590205192566,0.000231446931139
VTM-000253,DG-d78ae7856456,target_mineral,0.491625726222992,0.898116767406464,0.511125147342682,0.70138019323349,1,0.943663477897644,0.247249990701675
VTM-000255,DG-87ae78ae448b,target_mineral,0.479719758033752,0.631007373332977,0.798981845378876,0.718401193618774,0,0.235033631324768,0.106310039758682
VTM-000257,DG-5049063dc2ef,target_mineral,0.488228648900986,0.997526943683624,0.998401165008545,0.997974276542664,0,0.498904973268509,0.000427663442679
VTM-000264,DG-da94223b5a67,target_mineral,0.466759473085403,0.89946573972702,0.914449274539948,0.907455563545227,0,0.479360431432724,0.007677398622036
VTM-000269,DG-22f5c2a57f9b,target_mineral,0.503321409225464,0.962374746799469,0.908624827861786,0.935678362846375,1,0.571349263191223,0.028132136911154
VTM-000271,DG-2ad0853858a5,target_mineral,0.433210164308548,0.998488903045654,0.999887764453888,0.999281823635101,0,0.49824994802475,0.00060619256692
VTM-000274,DG-4ef8af2130d1,target_mineral,0.487217217683792,0.999569356441498,0.999143302440643,0.999350905418396,1,0.500532925128937,0.000218569039134
VTM-000275,DG-01acb20ce6af,target_mineral,0.472829699516296,0.104250051081181,0.273017138242722,0.193219050765038,0,0.008052311837673,0.345710039138794
VTM-000277,DG-8596bd375713,target_mineral,0.461124241352081,0.894197523593903,0.877063870429993,0.88496458530426,1,0.524164736270905,0.010379068553448
VTM-000279,DG-393984939add,target_mineral,0.471559882164001,0.000175936147571,0.00087757606525,0.000546710798517,0,0.000323750515236,0.473243713378906
VTM-000286,DG-a9e66e544943,target_mineral,0.437783241271973,0.998427987098694,0.999888837337494,0.999249279499054,0,0.498172432184219,0.000639833626337
VTM-000295,DG-022950aec806,target_mineral,0.500467002391815,0.003135217586532,0.009087744168937,0.006108701229095,0,0.00486340932548,0.397212505340576
VTM-000296,DG-7eeee3bf6195,target_mineral,0.464527070522308,0.999981880187988,0.999996185302734,0.999989569187164,0,0.499982118606567,0.000006616162864
VTM-000303,DG-c7d6902b0f52,target_mineral,0.46824648976326,0.977219760417938,0.892699539661407,0.932275891304016,1,0.611187756061554,0.047082770615816
VTM-000317,DG-23c65e850884,target_mineral,0.515320539474487,0.734138429164886,0.685663461685181,0.710643649101257,1,0.584567844867706,0.03252649307251
VTM-000318,DG-1963609157d8,target_mineral,0.483849436044693,0.982556462287903,0.969433605670929,0.975783109664917,1,0.516800999641418,0.006917472928762
VTM-000319,DG-03fad6b454d3,target_mineral,0.453661322593689,0.003566580824554,0.007640830706805,0.005792500916868,0,0.021678974851966,0.276942253112793
VTM-000324,DG-5b572bca6c6d,target_mineral,0.489209413528442,0.922375321388245,0.860772013664246,0.89090895652771,1,0.585553288459778,0.034709967672825
VTM-000332,DG-45e0e504e360,target_mineral,0.450809627771378,0.999850273132324,0.999770998954773,0.999806761741638,1,0.500099062919617,0.000043518855819
VTM-000333,DG-054b4ded8482,target_mineral,0.452989399433136,0.945639371871948,0.917896509170532,0.930463671684265,1,0.537152171134949,0.016178250312805
VTM-000338,DG-4d18b403f26f,target_mineral,0.476265341043472,0.000050216061936,0.00015564772184,0.000105434279249,0,0.003483252367005,0.389507293701172
VTM-000344,DG-2f8cebc5b197,target_mineral,0.44754222035408,0.133591011166573,0.038348257541656,0.080973409116268,1,0.998054623603821,0.500662088394165
VTM-000348,DG-a2483299fee4,target_mineral,0.493741095066071,0.164793476462364,0.213167384266853,0.189283192157745,0,0.216374024748802,0.118833422660828
VTM-000351,DG-a48fa79cf69f,target_mineral,0.44140151143074,0.247580707073212,0.152031734585762,0.194207206368446,1,0.919697046279907,0.242810964584351
VTM-000352,DG-1782d4b3d09c,target_mineral,0.47696116566658,0.12111558765173,0.127615660429001,0.124515384435654,0,0.435022562742233,0.024593830108643
VTM-000356,DG-a2c1700d01c0,target_mineral,0.476630181074142,0.816505670547485,0.673782467842102,0.741808652877808,1,0.723248422145844,0.09594252705574
VTM-000358,DG-4505009c7166,target_mineral,0.482509613037109,0.658651113510132,0.765599966049194,0.713996112346649,0,0.320313990116119,0.069782286882401
VTM-000359,DG-30c34c3d847b,target_mineral,0.501705765724182,0.000329550850438,0.00122497684788,0.000775736465584,0,0.001407215720974,0.456864356994629
VTM-000360,DG-1c1339c0ecd6,target_mineral,0.465362817049026,0.013487233780324,0.011909172870219,0.012643544003367,1,0.650712490081787,0.064596652984619
VTM-000364,DG-304b3e2f5877,target_mineral,0.510175049304962,0.998427510261536,0.998719871044159,0.998570740222931,0,0.499634057283401,0.000149333151057
VTM-000370,DG-0e59f5d8e9e4,target_mineral,0.472842812538147,0.027775218710303,0.033140663057566,0.030603650957346,0,0.292539238929749,0.079641580581665
VTM-000375,DG-7135d402d270,target_mineral,0.465098410844803,0.951977014541626,0.953202247619629,0.952632427215576,0,0.498392224311829,0.000597972422838
VTM-000376,DG-00ab810c1dea,target_mineral,0.504814386367798,0.266143202781677,0.352299898862839,0.308806777000427,0,0.197460651397705,0.13176703453064
VTM-000389,DG-4471c0222b39,target_mineral,0.513072371482849,0.999862670898438,0.99996680021286,0.999913394451141,0,0.499869853258133,0.000053408959502
VTM-000393,DG-3f40939f066b,target_mineral,0.530967116355896,0.999431431293488,0.99838650226593,0.9989413022995,1,0.501307606697083,0.000490528065711
VTM-000399,DG-26b764c57ddc,target_mineral,0.501266717910767,0.354986846446991,0.390004515647888,0.372451305389404,0,0.384524434804916,0.046051979064941
VTM-000402,DG-46dec4b46ad4,target_mineral,0.494754672050476,0.997767806053162,0.998401522636414,0.998088002204895,0,0.499206304550171,0.000314071658067
VTM-000405,DG-b0bfb8edf35a,target_mineral,0.491045117378235,0.170921966433525,0.085316628217697,0.127352714538574,1,0.969944417476654,0.294246673583984
VTM-000412,DG-843b1c898c47,target_mineral,0.488443106412888,0.997098684310913,0.9854416847229,0.99113541841507,1,0.514695465564728,0.00599857326597
VTM-000415,DG-4892c85208f5,target_mineral,0.496930480003357,0.999842762947083,0.999909579753876,0.999876379966736,0,0.499916434288025,0.000033203337807
VTM-000416,DG-01b17c267ab6,target_mineral,0.437952548265457,0.112324088811874,0.140838459134102,0.128350526094437,0,0.243953317403793,0.092848420143127
VTM-000422,DG-b99d9ad9680f,target_mineral,0.524796962738037,0.999685406684875,0.999815165996552,0.999747037887573,0,0.499837815761566,0.000068143039243
VTM-000426,DG-9bbc69442c87,target_mineral,0.553065240383148,0.999681830406189,0.99987006187439,0.999765992164612,0,0.499764680862427,0.000104088656371
